x-axis,1,2,3
second,Volt,Volt,Volt
+12.05000E-03,+8.11055E-03,+4.81783923E+00,+3.74404518E+00
+12.07500E-03,+7.30653E-03,+4.82412064E+00,+3.78801503E+00
+12.10000E-03,+7.30653E-03,+4.72989953E+00,+3.74404518E+00
+12.12500E-03,+6.72864E-03,+4.82412064E+00,+3.74404518E+00
+12.15000E-03,+6.50251E-03,+4.62939702E+00,+3.74404518E+00
+12.17500E-03,+6.32663E-03,+4.82412064E+00,+3.74404518E+00
+12.20000E-03,+5.69849E-03,+4.91834175E+00,+3.74404518E+00
+12.22500E-03,+5.47236E-03,+4.96859300E+00,+3.74404518E+00
+12.25000E-03,+4.89447E-03,+4.82412064E+00,+3.74404518E+00
+12.27500E-03,+4.89447E-03,+4.82412064E+00,+3.74404518E+00
+12.30000E-03,+4.09045E-03,+4.82412064E+00,+3.64982408E+00
+12.32500E-03,+4.09045E-03,+4.82412064E+00,+3.74404518E+00
+12.35000E-03,+4.06533E-03,+4.82412064E+00,+3.54932156E+00
+12.37500E-03,+3.91457E-03,+4.82412064E+00,+3.74404518E+00
+12.40000E-03,+3.28643E-03,+4.93090456E+00,+3.74404518E+00
+12.42500E-03,+3.28643E-03,+4.88065330E+00,+3.74404518E+00
+12.45000E-03,+3.26131E-03,+4.82412064E+00,+3.74404518E+00
+12.47500E-03,+3.28643E-03,+4.86809049E+00,+3.74404518E+00
+12.50000E-03,+3.28643E-03,+4.91834175E+00,+3.74404518E+00
+12.52500E-03,+3.06030E-03,+4.82412064E+00,+3.74404518E+00
+12.55000E-03,+2.50754E-03,+4.83040205E+00,+3.74404518E+00
+12.57500E-03,+2.48241E-03,+5.02512567E+00,+3.74404518E+00
+12.60000E-03,+2.90955E-03,+4.82412064E+00,+3.74404518E+00
+12.62500E-03,+2.48241E-03,+4.96859300E+00,+3.74404518E+00
+12.65000E-03,+3.28643E-03,+5.01884426E+00,+3.74404518E+00
+12.67500E-03,+3.28643E-03,+5.02512567E+00,+3.74404518E+00
+12.70000E-03,+3.28643E-03,+4.93090456E+00,+3.74404518E+00
+12.72500E-03,+2.70854E-03,+5.02512567E+00,+3.74404518E+00
+12.75000E-03,+3.28643E-03,+5.02512567E+00,+3.74404518E+00
+12.77500E-03,+3.28643E-03,+5.02512567E+00,+3.74404518E+00
+12.80000E-03,+4.09045E-03,+5.02512567E+00,+3.74404518E+00
+12.82500E-03,+4.66834E-03,+4.96859300E+00,+3.74404518E+00
+12.85000E-03,+4.89447E-03,+5.01884426E+00,+3.74404518E+00
+12.87500E-03,+5.69849E-03,+5.02512567E+00,+3.74404518E+00
+12.90000E-03,+6.07538E-03,+5.02512567E+00,+3.74404518E+00
+12.92500E-03,+7.30653E-03,+5.02512567E+00,+3.74404518E+00
+12.95000E-03,+8.11055E-03,+5.02512567E+00,+3.74404518E+00
+12.97500E-03,+9.71859E-03,+5.18216084E+00,+3.58701001E+00
+13.00000E-03,+12.13065E-03,+5.02512567E+00,+3.74404518E+00
+13.02500E-03,+14.54271E-03,+5.02512567E+00,+3.74404518E+00
+13.05000E-03,+18.53769E-03,+5.02512567E+00,+3.74404518E+00
+13.07500E-03,+23.38693E-03,+5.02512567E+00,+3.58701001E+00
+13.10000E-03,+29.81910E-03,+5.02512567E+00,+3.74404518E+00
+13.12500E-03,+37.05528E-03,+5.02512567E+00,+3.74404518E+00
+13.15000E-03,+43.48744E-03,+5.02512567E+00,+3.74404518E+00
+13.17500E-03,+46.87940E-03,+5.02512567E+00,+3.58701001E+00
+13.20000E-03,+45.89950E-03,+5.22613069E+00,+3.74404518E+00
+13.22500E-03,+40.49749E-03,+5.16959803E+00,+3.74404518E+00
+13.25000E-03,+33.86432E-03,+5.02512567E+00,+3.74404518E+00
+13.27500E-03,+28.83920E-03,+5.02512567E+00,+3.74404518E+00
+13.30000E-03,+25.42211E-03,+5.13190959E+00,+3.74404518E+00
+13.32500E-03,+22.80905E-03,+5.08165833E+00,+3.74404518E+00
+13.35000E-03,+20.97487E-03,+5.22613069E+00,+3.74404518E+00
+13.37500E-03,+18.56281E-03,+5.22613069E+00,+3.74404518E+00
+13.40000E-03,+15.72362E-03,+5.22613069E+00,+3.64982408E+00
+13.42500E-03,+13.73869E-03,+5.16959803E+00,+3.74404518E+00
+13.45000E-03,+11.32663E-03,+5.22613069E+00,+3.54932156E+00
+13.47500E-03,+9.71859E-03,+5.22613069E+00,+3.74404518E+00
+13.50000E-03,+8.91457E-03,+5.22613069E+00,+3.64982408E+00
+13.52500E-03,+8.11055E-03,+5.22613069E+00,+3.74404518E+00
+13.55000E-03,+7.30653E-03,+5.22613069E+00,+3.74404518E+00
+13.57500E-03,+6.50251E-03,+5.22613069E+00,+3.74404518E+00
+13.60000E-03,+4.89447E-03,+5.22613069E+00,+3.74404518E+00
+13.62500E-03,+4.66834E-03,+5.28266336E+00,+3.74404518E+00
+13.65000E-03,+4.09045E-03,+5.21984929E+00,+3.74404518E+00
+13.67500E-03,+3.28643E-03,+5.22613069E+00,+3.74404518E+00
+13.70000E-03,+3.28643E-03,+5.22613069E+00,+3.74404518E+00
+13.72500E-03,+2.48241E-03,+5.22613069E+00,+3.59957282E+00
+13.75000E-03,+2.48241E-03,+5.23241210E+00,+3.74404518E+00
+13.77500E-03,+2.48241E-03,+5.38316587E+00,+3.74404518E+00
+13.80000E-03,+2.48241E-03,+5.22613069E+00,+3.83826629E+00
+13.82500E-03,+2.48241E-03,+5.22613069E+00,+3.74404518E+00
+13.85000E-03,+2.48241E-03,+5.22613069E+00,+3.74404518E+00
+13.87500E-03,+1.85427E-03,+5.22613069E+00,+3.74404518E+00
+13.90000E-03,+2.05528E-03,+5.32035180E+00,+3.74404518E+00
+13.92500E-03,+1.90452E-03,+5.42713572E+00,+3.74404518E+00
+13.95000E-03,+1.70352E-03,+5.42713572E+00,+3.74404518E+00
+13.97500E-03,+1.67839E-03,+5.42713572E+00,+3.74404518E+00
+14.00000E-03,+1.67839E-03,+5.42713572E+00,+3.74404518E+00
+14.02500E-03,+1.67839E-03,+5.37060306E+00,+3.74404518E+00
+14.05000E-03,+1.67839E-03,+5.42713572E+00,+3.74404518E+00
+14.07500E-03,+1.50251E-03,+5.42713572E+00,+3.74404518E+00
+14.10000E-03,+1.30151E-03,+5.42713572E+00,+3.63726126E+00
+14.12500E-03,+1.10050E-03,+5.42713572E+00,+3.74404518E+00
+14.15000E-03,+874.37E-06,+5.23241210E+00,+3.74404518E+00
+14.17500E-03,+874.37E-06,+5.42713572E+00,+3.74404518E+00
+14.20000E-03,+874.37E-06,+5.42713572E+00,+3.74404518E+00
+14.22500E-03,+874.37E-06,+5.42713572E+00,+3.59957282E+00
+14.25000E-03,+849.25E-06,+5.42713572E+00,+3.74404518E+00
+14.27500E-03,+698.49E-06,+5.42713572E+00,+3.74404518E+00
+14.30000E-03,+874.37E-06,+5.42713572E+00,+3.74404518E+00
+14.32500E-03,+296.48E-06,+5.42713572E+00,+3.74404518E+00
+14.35000E-03,+70.35E-06,+5.42713572E+00,+3.74404518E+00
+14.37500E-03,+874.37E-06,+5.42713572E+00,+3.70007533E+00
+14.40000E-03,+70.35E-06,+5.42713572E+00,+3.74404518E+00
+14.42500E-03,+874.37E-06,+5.42713572E+00,+3.74404518E+00
+14.45000E-03,+95.48E-06,+5.42713572E+00,+3.74404518E+00
+14.47500E-03,+70.35E-06,+5.42713572E+00,+3.58701001E+00
+14.50000E-03,+70.35E-06,+5.42713572E+00,+3.74404518E+00
+14.52500E-03,+648.24E-06,+5.42713572E+00,+3.74404518E+00
+14.55000E-03,+70.35E-06,+5.42713572E+00,+3.74404518E+00
+14.57500E-03,+246.23E-06,+5.62814075E+00,+3.74404518E+00
+14.60000E-03,+447.24E-06,+5.53391964E+00,+3.74404518E+00
+14.62500E-03,+70.35E-06,+5.42713572E+00,+3.74404518E+00
+14.65000E-03,+70.35E-06,+5.62814075E+00,+3.74404518E+00
+14.67500E-03,+698.49E-06,+5.62814075E+00,+3.74404518E+00
+14.70000E-03,+497.49E-06,+5.62814075E+00,+3.74404518E+00
+14.72500E-03,+70.35E-06,+5.62814075E+00,+3.59957282E+00
+14.75000E-03,+849.25E-06,+5.62185934E+00,+3.73776378E+00
+14.77500E-03,+874.37E-06,+5.62814075E+00,+3.74404518E+00
+14.80000E-03,+874.37E-06,+5.62814075E+00,+3.74404518E+00
+14.82500E-03,+874.37E-06,+5.48366838E+00,+3.74404518E+00
+14.85000E-03,+1.65327E-03,+5.43341713E+00,+3.74404518E+00
+14.87500E-03,+874.37E-06,+5.62814075E+00,+3.74404518E+00
+14.90000E-03,+1.25126E-03,+5.62814075E+00,+3.74404518E+00
+14.92500E-03,+1.67839E-03,+5.62814075E+00,+3.74404518E+00
+14.95000E-03,+1.67839E-03,+5.62814075E+00,+3.74404518E+00
+14.97500E-03,+1.67839E-03,+5.62814075E+00,+3.74404518E+00
+15.00000E-03,+1.67839E-03,+5.73492467E+00,+3.74404518E+00
+15.02500E-03,+1.90452E-03,+5.62814075E+00,+3.74404518E+00
+15.05000E-03,+2.48241E-03,+5.82914577E+00,+3.74404518E+00
+15.07500E-03,+2.65829E-03,+5.67211060E+00,+3.74404518E+00
+15.10000E-03,+3.28643E-03,+5.73492467E+00,+3.54304016E+00
+15.12500E-03,+4.09045E-03,+5.68467341E+00,+3.74404518E+00
+15.15000E-03,+4.86935E-03,+5.82914577E+00,+3.74404518E+00
+15.17500E-03,+5.07035E-03,+5.82914577E+00,+3.74404518E+00
+15.20000E-03,+6.07538E-03,+5.82914577E+00,+3.74404518E+00
+15.22500E-03,+7.30653E-03,+5.68467341E+00,+3.74404518E+00
+15.25000E-03,+8.11055E-03,+5.63442215E+00,+3.74404518E+00
+15.27500E-03,+9.71859E-03,+5.67211060E+00,+3.74404518E+00
+15.30000E-03,+11.75377E-03,+5.82914577E+00,+3.64982408E+00
+15.32500E-03,+13.16080E-03,+5.77261311E+00,+3.74404518E+00
+15.35000E-03,+15.34673E-03,+5.82286437E+00,+3.74404518E+00
+15.37500E-03,+17.75879E-03,+5.82914577E+00,+3.74404518E+00
+15.40000E-03,+19.74372E-03,+5.82914577E+00,+3.74404518E+00
+15.42500E-03,+21.55276E-03,+5.68467341E+00,+3.74404518E+00
+15.45000E-03,+21.77889E-03,+5.82914577E+00,+3.74404518E+00
+15.47500E-03,+21.77889E-03,+5.82914577E+00,+3.74404518E+00
+15.50000E-03,+20.17085E-03,+5.82914577E+00,+3.74404518E+00
+15.52500E-03,+19.14070E-03,+5.82914577E+00,+3.74404518E+00
+15.55000E-03,+16.95477E-03,+5.82914577E+00,+3.74404518E+00
+15.57500E-03,+15.34673E-03,+5.82914577E+00,+3.74404518E+00
+15.60000E-03,+14.16583E-03,+5.92336688E+00,+3.74404518E+00
+15.62500E-03,+12.93467E-03,+5.82914577E+00,+3.74404518E+00
+15.65000E-03,+12.13065E-03,+6.02386939E+00,+3.74404518E+00
+15.67500E-03,+11.32663E-03,+5.82914577E+00,+3.74404518E+00
+15.70000E-03,+10.52261E-03,+5.82914577E+00,+3.74404518E+00
+15.72500E-03,+9.71859E-03,+5.82914577E+00,+3.74404518E+00
+15.75000E-03,+8.13568E-03,+5.83542718E+00,+3.74404518E+00
+15.77500E-03,+8.11055E-03,+5.82914577E+00,+3.54304016E+00
+15.80000E-03,+6.92965E-03,+5.93592969E+00,+3.74404518E+00
+15.82500E-03,+5.92462E-03,+5.82914577E+00,+3.74404518E+00
+15.85000E-03,+5.67337E-03,+5.82914577E+00,+3.74404518E+00
+15.87500E-03,+4.89447E-03,+5.82914577E+00,+3.74404518E+00
+15.90000E-03,+4.51759E-03,+5.92336688E+00,+3.74404518E+00
+15.92500E-03,+4.66834E-03,+5.88567844E+00,+3.74404518E+00
+15.95000E-03,+4.06533E-03,+5.83542718E+00,+3.74404518E+00
+15.97500E-03,+3.28643E-03,+6.03015080E+00,+3.74404518E+00
+16.00000E-03,+3.28643E-03,+5.93592969E+00,+3.74404518E+00
+16.02500E-03,+3.28643E-03,+6.03015080E+00,+3.74404518E+00
+16.05000E-03,+2.48241E-03,+6.03015080E+00,+3.74404518E+00
+16.07500E-03,+2.30653E-03,+6.03015080E+00,+3.70007533E+00
+16.10000E-03,+2.05528E-03,+6.03015080E+00,+3.74404518E+00
+16.12500E-03,+1.90452E-03,+6.03015080E+00,+3.74404518E+00
+16.15000E-03,+1.67839E-03,+6.03015080E+00,+3.74404518E+00
+16.17500E-03,+1.67839E-03,+6.03015080E+00,+3.74404518E+00
+16.20000E-03,+1.67839E-03,+6.03015080E+00,+3.74404518E+00
+16.22500E-03,+1.67839E-03,+6.03015080E+00,+3.74404518E+00
+16.25000E-03,+1.67839E-03,+6.03643221E+00,+3.74404518E+00
+16.27500E-03,+1.05025E-03,+6.03015080E+00,+3.74404518E+00
+16.30000E-03,+1.30151E-03,+6.03015080E+00,+3.74404518E+00
+16.32500E-03,+874.37E-06,+6.08668346E+00,+3.74404518E+00
+16.35000E-03,+1.67839E-03,+6.22487442E+00,+3.54932156E+00
+16.37500E-03,+1.67839E-03,+6.03015080E+00,+3.74404518E+00
+16.40000E-03,+1.67839E-03,+6.23115583E+00,+3.74404518E+00
+16.42500E-03,+1.67839E-03,+6.17462316E+00,+3.74404518E+00
+16.45000E-03,+1.67839E-03,+6.03015080E+00,+3.54932156E+00
+16.47500E-03,+1.67839E-03,+6.07412065E+00,+3.74404518E+00
+16.50000E-03,+2.48241E-03,+6.12437191E+00,+3.74404518E+00
+16.52500E-03,+2.48241E-03,+6.03015080E+00,+3.74404518E+00
+16.55000E-03,+3.26131E-03,+6.03015080E+00,+3.74404518E+00
+16.57500E-03,+3.28643E-03,+6.07412065E+00,+3.78801503E+00
+16.60000E-03,+4.09045E-03,+6.12437191E+00,+3.74404518E+00
+16.62500E-03,+5.12060E-03,+6.23115583E+00,+3.74404518E+00
+16.65000E-03,+6.50251E-03,+6.23115583E+00,+3.74404518E+00
+16.67500E-03,+7.93467E-03,+6.07412065E+00,+3.74404518E+00
+16.70000E-03,+10.52261E-03,+6.23115583E+00,+3.74404518E+00
+16.72500E-03,+13.73869E-03,+6.23115583E+00,+3.74404518E+00
+16.75000E-03,+17.73367E-03,+6.23115583E+00,+3.74404518E+00
+16.77500E-03,+21.95477E-03,+6.23115583E+00,+3.70007533E+00
+16.80000E-03,+25.79900E-03,+6.23115583E+00,+3.74404518E+00
+16.82500E-03,+28.21106E-03,+6.23115583E+00,+3.68751252E+00
+16.85000E-03,+27.40704E-03,+6.23115583E+00,+3.74404518E+00
+16.87500E-03,+23.56281E-03,+6.23115583E+00,+3.58701001E+00
+16.90000E-03,+20.17085E-03,+6.12437191E+00,+3.74404518E+00
+16.92500E-03,+16.95477E-03,+6.23115583E+00,+3.59957282E+00
+16.95000E-03,+16.15075E-03,+6.23115583E+00,+3.74404518E+00
+16.97500E-03,+13.73869E-03,+6.23115583E+00,+3.74404518E+00
+17.00000E-03,+12.93467E-03,+6.33793975E+00,+3.74404518E+00
+17.02500E-03,+11.10050E-03,+6.37562819E+00,+3.74404518E+00
+17.05000E-03,+8.91457E-03,+6.23115583E+00,+3.74404518E+00
+17.07500E-03,+7.93467E-03,+6.43216085E+00,+3.74404518E+00
+17.10000E-03,+6.50251E-03,+6.33793975E+00,+3.74404518E+00
+17.12500E-03,+5.92462E-03,+6.23115583E+00,+3.74404518E+00
+17.15000E-03,+5.69849E-03,+6.23743723E+00,+3.74404518E+00
+17.17500E-03,+4.89447E-03,+6.27512568E+00,+3.74404518E+00
+17.20000E-03,+4.09045E-03,+6.23115583E+00,+3.74404518E+00
+17.22500E-03,+3.28643E-03,+6.28768849E+00,+3.74404518E+00
+17.25000E-03,+3.28643E-03,+6.23115583E+00,+3.74404518E+00
+17.27500E-03,+3.11055E-03,+6.43216085E+00,+3.74404518E+00
+17.30000E-03,+2.48241E-03,+6.43216085E+00,+3.74404518E+00
+17.32500E-03,+2.48241E-03,+6.23115583E+00,+3.74404518E+00
+17.35000E-03,+1.67839E-03,+6.42587945E+00,+3.93876880E+00
+17.37500E-03,+1.67839E-03,+6.43216085E+00,+3.74404518E+00
+17.40000E-03,+1.25126E-03,+6.52638196E+00,+3.74404518E+00
+17.42500E-03,+1.67839E-03,+6.37562819E+00,+3.74404518E+00
+17.45000E-03,+1.67839E-03,+6.43216085E+00,+3.74404518E+00
+17.47500E-03,+1.67839E-03,+6.23115583E+00,+3.74404518E+00
+17.50000E-03,+1.67839E-03,+6.43216085E+00,+3.74404518E+00
+17.52500E-03,+1.45226E-03,+6.43216085E+00,+3.74404518E+00
+17.55000E-03,+899.50E-06,+6.43216085E+00,+3.74404518E+00
+17.57500E-03,+1.67839E-03,+6.47613070E+00,+3.74404518E+00
+17.60000E-03,+1.30151E-03,+6.43216085E+00,+3.74404518E+00
+17.62500E-03,+874.37E-06,+6.43216085E+00,+3.74404518E+00
+17.65000E-03,+1.67839E-03,+6.43216085E+00,+3.74404518E+00
+17.67500E-03,+1.50251E-03,+6.47613070E+00,+3.70007533E+00
+17.70000E-03,+874.37E-06,+6.43216085E+00,+3.74404518E+00
+17.72500E-03,+874.37E-06,+6.57663322E+00,+3.74404518E+00
+17.75000E-03,+874.37E-06,+6.43216085E+00,+3.74404518E+00
+17.77500E-03,+1.05025E-03,+6.43216085E+00,+3.74404518E+00
+17.80000E-03,+874.37E-06,+6.53894477E+00,+3.74404518E+00
+17.82500E-03,+874.37E-06,+6.48869352E+00,+3.74404518E+00
+17.85000E-03,+899.50E-06,+6.43844226E+00,+3.74404518E+00
+17.87500E-03,+874.37E-06,+6.47613070E+00,+3.74404518E+00
+17.90000E-03,+447.24E-06,+6.63316588E+00,+3.74404518E+00
+17.92500E-03,+296.48E-06,+6.43216085E+00,+3.74404518E+00
+17.95000E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+17.97500E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.00000E-03,+70.35E-06,+6.53894477E+00,+3.74404518E+00
+18.02500E-03,+874.37E-06,+6.63316588E+00,+3.88851755E+00
+18.05000E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.07500E-03,+246.23E-06,+6.63316588E+00,+3.70007533E+00
+18.10000E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.12500E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.15000E-03,+70.35E-06,+6.43844226E+00,+3.74404518E+00
+18.17500E-03,+70.35E-06,+6.58919603E+00,+3.54304016E+00
+18.20000E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.22500E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.25000E-03,+95.48E-06,+6.63316588E+00,+3.74404518E+00
+18.27500E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.30000E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.32500E-03,+296.48E-06,+6.63316588E+00,+3.74404518E+00
+18.35000E-03,+95.48E-06,+6.63316588E+00,+3.74404518E+00
+18.37500E-03,+70.35E-06,+6.63316588E+00,+3.74404518E+00
+18.40000E-03,+874.37E-06,+6.72738699E+00,+3.74404518E+00
+18.42500E-03,+874.37E-06,+6.63316588E+00,+3.80057785E+00
+18.45000E-03,+874.37E-06,+6.63316588E+00,+3.93876880E+00
+18.47500E-03,+1.50251E-03,+6.79020106E+00,+3.74404518E+00
+18.50000E-03,+874.37E-06,+6.63316588E+00,+3.74404518E+00
+18.52500E-03,+1.67839E-03,+6.63316588E+00,+3.74404518E+00
+18.55000E-03,+1.67839E-03,+6.63316588E+00,+3.74404518E+00
+18.57500E-03,+1.67839E-03,+6.79020106E+00,+3.74404518E+00
+18.60000E-03,+2.48241E-03,+6.83417091E+00,+3.74404518E+00
+18.62500E-03,+2.48241E-03,+6.77763824E+00,+3.74404518E+00
+18.65000E-03,+2.50754E-03,+6.83417091E+00,+3.74404518E+00
+18.67500E-03,+3.91457E-03,+6.79020106E+00,+3.58701001E+00
+18.70000E-03,+4.09045E-03,+6.73994980E+00,+3.74404518E+00
+18.72500E-03,+4.89447E-03,+6.83417091E+00,+3.74404518E+00
+18.75000E-03,+5.69849E-03,+6.83417091E+00,+3.74404518E+00
+18.77500E-03,+6.67839E-03,+6.67713573E+00,+3.74404518E+00
+18.80000E-03,+8.48744E-03,+6.83417091E+00,+3.74404518E+00
+18.82500E-03,+10.29648E-03,+6.77763824E+00,+3.74404518E+00
+18.85000E-03,+11.32663E-03,+6.83417091E+00,+3.73776378E+00
+18.87500E-03,+12.13065E-03,+6.83417091E+00,+3.74404518E+00
+18.90000E-03,+13.36181E-03,+6.83417091E+00,+3.74404518E+00
+18.92500E-03,+13.51256E-03,+6.83417091E+00,+3.74404518E+00
+18.95000E-03,+12.93467E-03,+6.82788950E+00,+3.74404518E+00
+18.97500E-03,+12.93467E-03,+6.83417091E+00,+3.74404518E+00
+19.00000E-03,+12.93467E-03,+6.83417091E+00,+3.63726126E+00
+19.02500E-03,+12.93467E-03,+6.68969854E+00,+3.74404518E+00
+19.05000E-03,+13.73869E-03,+6.83417091E+00,+3.74404518E+00
+19.07500E-03,+13.91457E-03,+7.03517593E+00,+3.74404518E+00
+19.10000E-03,+15.34673E-03,+6.94095483E+00,+3.74404518E+00
+19.12500E-03,+16.15075E-03,+6.83417091E+00,+3.74404518E+00
+19.15000E-03,+16.15075E-03,+7.02889453E+00,+3.74404518E+00
+19.17500E-03,+15.34673E-03,+6.99120608E+00,+3.74404518E+00
+19.20000E-03,+13.73869E-03,+6.94095483E+00,+3.74404518E+00
+19.22500E-03,+12.13065E-03,+6.83417091E+00,+3.74404518E+00
+19.25000E-03,+10.52261E-03,+7.03517593E+00,+3.74404518E+00
+19.27500E-03,+9.09045E-03,+6.99120608E+00,+3.74404518E+00
+19.30000E-03,+8.53769E-03,+7.03517593E+00,+3.74404518E+00
+19.32500E-03,+7.88442E-03,+6.83417091E+00,+3.68751252E+00
+19.35000E-03,+7.30653E-03,+7.03517593E+00,+3.74404518E+00
+19.37500E-03,+6.67839E-03,+7.03517593E+00,+3.74404518E+00
+19.40000E-03,+6.07538E-03,+7.03517593E+00,+3.74404518E+00
+19.42500E-03,+5.69849E-03,+7.03517593E+00,+3.68751252E+00
+19.45000E-03,+4.89447E-03,+7.03517593E+00,+3.74404518E+00
+19.47500E-03,+3.91457E-03,+6.87814076E+00,+3.74404518E+00
+19.50000E-03,+3.71357E-03,+7.03517593E+00,+3.63726126E+00
+19.52500E-03,+3.28643E-03,+7.17964830E+00,+3.74404518E+00
+19.55000E-03,+3.28643E-03,+7.04145734E+00,+3.74404518E+00
+19.57500E-03,+2.48241E-03,+7.03517593E+00,+3.74404518E+00
+19.60000E-03,+2.48241E-03,+7.03517593E+00,+3.74404518E+00
+19.62500E-03,+2.48241E-03,+7.03517593E+00,+3.74404518E+00
+19.65000E-03,+2.45729E-03,+7.03517593E+00,+3.73776378E+00
+19.67500E-03,+1.67839E-03,+7.03517593E+00,+3.74404518E+00
+19.70000E-03,+1.67839E-03,+7.12939704E+00,+3.74404518E+00
+19.72500E-03,+1.67839E-03,+7.03517593E+00,+3.74404518E+00
+19.75000E-03,+874.37E-06,+7.03517593E+00,+3.74404518E+00
+19.77500E-03,+874.37E-06,+7.03517593E+00,+3.58701001E+00
+19.80000E-03,+1.67839E-03,+7.12939704E+00,+3.74404518E+00
+19.82500E-03,+1.67839E-03,+7.09170860E+00,+3.74404518E+00
+19.85000E-03,+1.67839E-03,+7.22989955E+00,+3.74404518E+00
+19.87500E-03,+1.67839E-03,+7.23618096E+00,+3.74404518E+00
+19.90000E-03,+1.67839E-03,+7.23618096E+00,+3.74404518E+00
+19.92500E-03,+1.67839E-03,+7.03517593E+00,+3.74404518E+00
+19.95000E-03,+1.67839E-03,+7.23618096E+00,+3.74404518E+00
+19.97500E-03,+3.11055E-03,+7.19221111E+00,+3.74404518E+00
+20.00000E-03,+3.28643E-03,+7.23618096E+00,+3.74404518E+00
+20.02500E-03,+3.51256E-03,+7.23618096E+00,+3.74404518E+00
+20.05000E-03,+4.09045E-03,+7.23618096E+00,+3.74404518E+00
+20.07500E-03,+5.69849E-03,+7.19221111E+00,+3.74404518E+00
+20.10000E-03,+6.50251E-03,+7.23618096E+00,+3.54304016E+00
+20.12500E-03,+8.91457E-03,+7.17964830E+00,+3.74404518E+00
+20.15000E-03,+11.30151E-03,+7.23618096E+00,+3.74404518E+00
+20.17500E-03,+13.56281E-03,+7.23618096E+00,+3.74404518E+00
+20.20000E-03,+16.15075E-03,+7.33040207E+00,+3.74404518E+00
+20.22500E-03,+16.15075E-03,+7.23618096E+00,+3.74404518E+00
+20.25000E-03,+16.92965E-03,+7.23618096E+00,+3.74404518E+00
+20.27500E-03,+16.15075E-03,+7.43718599E+00,+3.74404518E+00
+20.30000E-03,+16.15075E-03,+7.23618096E+00,+3.74404518E+00
+20.32500E-03,+16.37688E-03,+7.23618096E+00,+3.74404518E+00
+20.35000E-03,+17.75879E-03,+7.23618096E+00,+3.74404518E+00
+20.37500E-03,+19.36683E-03,+7.23618096E+00,+3.74404518E+00
+20.40000E-03,+20.17085E-03,+7.34296488E+00,+3.74404518E+00
+20.42500E-03,+19.59296E-03,+7.23618096E+00,+3.74404518E+00
+20.45000E-03,+17.73367E-03,+7.23618096E+00,+3.74404518E+00
+20.47500E-03,+14.54271E-03,+7.23618096E+00,+3.74404518E+00
+20.50000E-03,+12.55779E-03,+7.23618096E+00,+3.74404518E+00
+20.52500E-03,+11.32663E-03,+7.38065332E+00,+3.74404518E+00
+20.55000E-03,+10.49749E-03,+7.43090458E+00,+3.74404518E+00
+20.57500E-03,+9.54271E-03,+7.43718599E+00,+3.74404518E+00
+20.60000E-03,+8.48744E-03,+7.34296488E+00,+3.74404518E+00
+20.62500E-03,+7.08040E-03,+7.43718599E+00,+3.59957282E+00
+20.65000E-03,+6.47739E-03,+7.23618096E+00,+3.74404518E+00
+20.67500E-03,+4.89447E-03,+7.43718599E+00,+3.74404518E+00
+20.70000E-03,+4.09045E-03,+7.23618096E+00,+3.74404518E+00
+20.72500E-03,+4.31658E-03,+7.43718599E+00,+3.74404518E+00
+20.75000E-03,+4.06533E-03,+7.43718599E+00,+3.54932156E+00
+20.77500E-03,+3.28643E-03,+7.43718599E+00,+3.74404518E+00
+20.80000E-03,+2.85930E-03,+7.34296488E+00,+3.74404518E+00
+20.82500E-03,+2.48241E-03,+7.43718599E+00,+3.74404518E+00
+20.85000E-03,+2.48241E-03,+7.43718599E+00,+3.54932156E+00
+20.87500E-03,+1.67839E-03,+7.43718599E+00,+3.74404518E+00
+20.90000E-03,+1.67839E-03,+7.43718599E+00,+3.74404518E+00
+20.92500E-03,+1.67839E-03,+7.49371865E+00,+3.74404518E+00
+20.95000E-03,+1.65327E-03,+7.43718599E+00,+3.74404518E+00
+20.97500E-03,+1.50251E-03,+7.43718599E+00,+3.74404518E+00
+21.00000E-03,+874.37E-06,+7.43718599E+00,+3.64982408E+00
+21.02500E-03,+1.45226E-03,+7.43718599E+00,+3.74404518E+00
+21.05000E-03,+874.37E-06,+7.44346739E+00,+3.74404518E+00
+21.07500E-03,+874.37E-06,+7.43718599E+00,+3.74404518E+00
+21.10000E-03,+874.37E-06,+7.54396991E+00,+3.74404518E+00
+21.12500E-03,+874.37E-06,+7.43718599E+00,+3.74404518E+00
+21.15000E-03,+874.37E-06,+7.44346739E+00,+3.74404518E+00
+21.17500E-03,+874.37E-06,+7.63819101E+00,+3.58701001E+00
+21.20000E-03,+874.37E-06,+7.54396991E+00,+3.74404518E+00
+21.22500E-03,+874.37E-06,+7.49371865E+00,+3.74404518E+00
+21.25000E-03,+874.37E-06,+7.63819101E+00,+3.74404518E+00
